310,310,41.146759033,-73.494842529,32090 Woods Plaza,New Canaan,US,America,New_York
311,311,39.435340881,-84.202987671,1941 Nancy Hollow Apt. 167,Lebanon,US,America,New_York
312,312,26.217300415,-80.225883484,091 Reynolds Courts,North Lauderdale,US,America,New_York
313,313,41.276210785,-72.868431091,30846 Susan Cove Suite 548,East Haven,US,America,New_York
314,314,38.918170929,-78.194442749,163 Davis Stream Apt. 432,Front Royal,US,America,New_York
315,315,40.94065094,-73.996810913,58620 Samantha Route,Dumont,US,America,New_York
316,316,39.320110321,-76.515518188,65055 Ryan Station,Rosedale,US,America,New_York
317,317,39.435340881,-84.202987671,66194 Barron Valley,Lebanon,US,America,New_York
318,318,38.544910431,-121.740516663,800 Chandler Rest,Davis,US,America,Los_Angeles
319,319,37.717151642,-122.404327393,2049 Rodriguez Green Suite 988,Visitacion Valley,US,America,Los_Angeles
320,320,41.153759003,-87.887542725,23422 Clark Ports Apt. 012,Bourbonnais,US,America,Chicago
321,321,38.70734024,-77.023033142,7063 Vaughn Manors,Fort Washington,US,America,New_York
322,322,33.509208679,-111.899032593,654 Kelly Parks Suite 693,Scottsdale,US,America,Phoenix
323,323,35.052661896,-78.878356934,49832 Cunningham Shore Suite 579,Fayetteville,US,America,New_York
324,324,33.448719025,-86.787773132,3504 Chung Forks,Vestavia Hills,US,America,Chicago
325,325,34.14250946,-118.255081177,24075 Lin Pass Apt. 490,Glendale,US,America,Los_Angeles
326,326,42.553081512,-87.933410645,9666 Kyle Expressway Suite 189,Pleasant Prairie,US,America,Chicago
327,327,39.45621109,-77.963890076,07691 Wendy Highway Apt. 609,Martinsburg,US,America,New_York
328,328,41.676399231,-91.580451965,526 James Prairie Suite 969,Coralville,US,America,Chicago
329,329,40.577880859,-73.959579468,2665 Logan Green Apt. 571,Brighton Beach,US,America,New_York
330,330,42.241130829,-88.316200256,159 Christina Knolls,Crystal Lake,US,America,Chicago
331,331,31.124059677,-97.903083801,3594 Jason Pine,Copperas Cove,US,America,Chicago
332,332,40.557598114,-74.284591675,055 Miller Ports,Woodbridge,US,America,New_York
333,333,40.586540222,-122.391677856,28266 Mike Key,Redding,US,America,Los_Angeles
334,334,45.539291382,-122.387306213,60012 Kline Expressway Apt. 082,Troutdale,US,America,Los_Angeles
335,335,44.7394104,-93.125770569,39787 White Greens Apt. 054,Rosemount,US,America,Chicago
336,336,25.679269791,-80.317268372,065 Alice Wells Apt. 183,Kendall,US,America,New_York
337,337,37.736038208,-120.935493469,941 Olson Junction Suite 530,Riverbank,US,America,Los_Angeles
338,338,35.250640869,-91.736251831,680 Garcia Centers,Searcy,US,America,Chicago
339,339,32.448738098,-99.733139038,10676 Mark Springs Apt. 743,Abilene,US,America,Chicago
340,340,35.747879028,-95.369689941,50792 Nolan Hill Suite 707,Muskogee,US,America,Chicago
341,341,42.30865097,-83.482162476,5065 Teresa Mountains Apt. 884,Canton,US,America,Detroit
342,342,27.099779129,-82.45426178,328 Owens Mountains Apt. 128,Venice,US,America,New_York
343,343,42.168079376,-88.428138733,4509 Rodriguez Square Apt. 267,Huntley,US,America,Chicago
344,344,40.633159637,-74.136528015,3484 Gonzalez Summit,Port Richmond,US,America,New_York
345,345,36.065231323,-119.016769409,000 Goodman Creek,Porterville,US,America,Los_Angeles
346,346,40.349121094,-111.904663086,1945 Jennifer Way Suite 015,Saratoga Springs,US,America,Denver
347,347,33.722549438,-116.376968384,4841 Berry Glens,Palm Desert,US,America,Los_Angeles
348,348,33.352828979,-111.789031982,832 Spencer Spring Suite 980,Gilbert,US,America,Phoenix
349,349,41.503429413,-74.010421753,09819 Chavez Mission,Newburgh,US,America,New_York
350,350,41.276210785,-72.868431091,9585 Archer Ridges Apt. 323,East Haven,US,America,New_York
351,351,39.006221771,-77.428596497,29015 Elizabeth Way,Sterling,US,America,New_York
352,352,42.553081512,-87.933410645,91365 Smith Mount Suite 632,Pleasant Prairie,US,America,Chicago
353,353,41.478919983,-87.45475769,9081 Johnson Divide Apt. 208,Schererville,US,America,Chicago
354,354,37.717151642,-122.404327393,355 Browning Stravenue Suite 306,Visitacion Valley,US,America,Los_Angeles
355,355,28.549440384,-81.772850037,172 Emily Mill Suite 547,Clermont,US,America,New_York
356,356,40.349121094,-111.904663086,5913 Cynthia Lodge Suite 853,Saratoga Springs,US,America,Denver
357,357,37.736038208,-120.935493469,05218 Obrien Gateway Apt. 817,Riverbank,US,America,Los_Angeles
358,358,47.64994812,-117.239906311,5783 Waters Rapid,Opportunity,US,America,Los_Angeles
359,359,39.334270477,-76.439407349,090 Andersen Loop Suite 332,Middle River,US,America,New_York
360,360,39.334270477,-76.439407349,9211 Hall Road,Middle River,US,America,New_York
361,361,26.917560577,-82.078422546,217 Tate Island Suite 724,Punta Gorda Isles,US,America,New_York
362,362,34.256278992,-78.044708252,73564 Hebert Cove,Leland,US,America,New_York
363,363,33.764461517,-117.793937683,4274 Shelby Vista,North Tustin,US,America,Los_Angeles
364,364,32.448738098,-99.733139038,411 Craig Knoll,Abilene,US,America,Chicago
365,365,42.241130829,-88.316200256,256 Natalie Skyway Apt. 861,Crystal Lake,US,America,Chicago
366,366,40.677051544,-73.89125061,0415 Lee Junctions Apt. 333,Cypress Hills,US,America,New_York
367,367,41.854198456,-87.665611267,946 Karen Radial Suite 351,Lower West Side,US,America,Chicago
368,368,38.918170929,-78.194442749,640 Taylor Passage,Front Royal,US,America,New_York
369,369,34.258071899,-88.70464325,3918 Eric Expressway Suite 051,Tupelo,US,America,Chicago
370,370,39.45621109,-77.963890076,795 Dawn Pine,Martinsburg,US,America,New_York
371,371,43.100898743,-75.232658386,29640 Salinas Creek Suite 263,Utica,US,America,New_York
372,372,46.092731476,-88.642349243,330 David Throughway,Iron River,US,America,Menominee
373,373,45.160240173,-93.088829041,067 Mary Flats,Lino Lakes,US,America,Chicago
374,374,40.728160858,-74.077636719,0568 Sandra Valleys,Jersey City,US,America,New_York
375,375,41.00510025,-73.784576416,381 Michelle Lock,Scarsdale,US,America,New_York
376,376,40.723709106,-73.950973511,0297 Deborah Bridge Apt. 126,Greenpoint,US,America,New_York
377,377,40.273700714,-76.884422302,250 Mary Ranch Suite 063,Harrisburg,US,America,New_York
378,378,47.925258636,-97.032852173,483 Smith Loop Suite 154,Grand Forks,US,America,Chicago
379,379,39.729431152,-104.831916809,73849 Edward Vista,Aurora,US,America,Denver
380,380,27.718090057,-82.351760864,4380 Jones Run,Sun City Center,US,America,New_York
381,381,20.889530182,-156.474319458,57891 Lisa Estate,Kahului,US,America,Honolulu
382,382,43.540721893,-116.563461304,0126 Miller Springs,Nampa,US,America,Boise
383,383,42.241130829,-88.316200256,95422 Gonzalez Crest Suite 624,Crystal Lake,US,America,Chicago
384,384,41.503429413,-74.010421753,7637 Aimee Ranch,Newburgh,US,America,New_York
385,385,43.610618591,-72.972610474,3065 Kelly Glen,Rutland,US,America,New_York
386,386,41.676399231,-91.580451965,5285 Lisa Course,Coralville,US,America,Chicago
387,387,33.722549438,-116.376968384,0429 Christian Way,Palm Desert,US,America,Los_Angeles
388,388,20.889530182,-156.474319458,60712 Rivera Rest Apt. 770,Kahului,US,America,Honolulu
389,389,41.807529449,-87.656440735,18470 Melissa Street Suite 716,New City,US,America,Chicago
390,390,32.540439606,-82.903747559,1797 Sanchez Well,Dublin,US,America,New_York
391,391,41.66394043,-83.555206299,75811 Smith Field Suite 635,Toledo,US,America,New_York
392,392,40.567539215,-89.640663147,412 Larsen Court Apt. 224,Pekin,US,America,Chicago
393,393,47.380931854,-122.234840393,67259 Catherine Track,Kent,US,America,Los_Angeles
394,394,40.728160858,-74.077636719,119 Dylan Fords,Jersey City,US,America,New_York
395,395,39.322879791,-76.728027344,717 Ryan Ferry,Woodlawn,US,America,New_York
396,396,32.915599823,-117.143920898,227 Stephanie Extension Apt. 148,Mira Mesa,US,America,Los_Angeles
397,397,42.5834198,-71.8022995,8565 Braun Throughway Suite 037,Fitchburg,US,America,New_York
398,398,41.854198456,-87.665611267,4475 Henry Valleys,Lower West Side,US,America,Chicago
399,399,33.08013916,-83.23210144,3609 Ashley Mission Apt. 623,Milledgeville,US,America,New_York
400,400,40.822319031,-74.159866333,4310 Jessica Tunnel,Nutley,US,America,New_York
401,401,34.14250946,-118.255081177,7133 Eric Well,Glendale,US,America,Los_Angeles
402,402,41.900100708,-71.089767456,1090 Henson Causeway Apt. 104,Taunton,US,America,New_York
403,403,33.448719025,-86.787773132,07137 Lawrence Highway,Vestavia Hills,US,America,Chicago
404,404,41.00510025,-73.784576416,85352 Mark Ways Suite 189,Scarsdale,US,America,New_York
405,405,40.931209564,-73.898750305,353 Li Causeway,Yonkers,US,America,New_York
406,406,40.557598114,-74.284591675,56820 Newman Ports Apt. 926,Woodbridge,US,America,New_York
407,407,33.522529602,-117.707550049,13983 David Flat,Laguna Niguel,US,America,Los_Angeles
408,408,33.522529602,-117.707550049,3213 Kyle Tunnel Apt. 128,Laguna Niguel,US,America,Los_Angeles
409,409,41.720588684,-87.701721191,3918 Heather Valley Suite 921,Evergreen Park,US,America,Chicago
410,410,31.124059677,-97.903083801,13591 Nelson Flats,Copperas Cove,US,America,Chicago
411,411,28.549440384,-81.772850037,03584 Stacey Lakes Apt. 335,Clermont,US,America,New_York
412,412,34.639148712,-120.457939148,6590 Melanie Ramp Suite 737,Lompoc,US,America,Los_Angeles
413,413,39.785041809,-85.769416809,23413 Barbara Lane Suite 734,Greenfield,US,America,Indiana/Indianapolis
414,414,38.963718414,-76.99080658,53329 Wells Circle Apt. 904,Chillum,US,America,New_York
415,415,34.258071899,-88.70464325,4999 Marc Track,Tupelo,US,America,Chicago
416,416,42.241130829,-88.316200256,191 Sherri Falls,Crystal Lake,US,America,Chicago
417,417,34.096111298,-118.105827332,65837 Daniel Flat,San Gabriel,US,America,Los_Angeles
418,418,39.960971832,-75.608039856,116 Allison Brooks,West Chester,US,America,New_York
419,419,39.960971832,-75.608039856,7327 Kimberly Canyon Suite 021,West Chester,US,America,New_York
420,420,44.990119934,-123.02620697,5973 Butler Streets,Keizer,US,America,Los_Angeles
421,421,40.605381012,-73.755126953,242 Carson Fork,Far Rockaway,US,America,New_York
422,422,43.165470123,-77.700660706,8718 Camacho Cove,Gates-North Gates,US,America,New_York
423,423,38.174919128,-122.260803223,5316 Higgins Rapids Apt. 999,American Canyon,US,America,Los_Angeles
424,424,36.065231323,-119.016769409,822 Erica Parkway Apt. 701,Porterville,US,America,Los_Angeles
425,425,30.166879654,-96.397743225,5728 Williams Mission,Brenham,US,America,Chicago
426,426,40.655380249,-74.38986969,377 Crystal Shores Suite 887,Scotch Plains,US,America,New_York
427,427,41.558380127,-81.569290161,38606 Lawrence Points Apt. 115,Collinwood,US,America,New_York
428,428,39.334270477,-76.439407349,385 Hansen Ways,Middle River,US,America,New_York
429,429,29.845760345,-90.106742859,968 Yates Place Apt. 212,Estelle,US,America,Chicago
430,430,39.717338562,-74.969329834,565 Amanda Trail,Sicklerville,US,America,New_York
431,431,31.845680237,-102.367637634,51744 Bennett Forges,Odessa,US,America,Chicago
432,432,42.527870178,-70.928657532,2749 Rebecca Court,Peabody,US,America,New_York
433,433,30.542699814,-97.546669006,45395 Bryan Lights,Hutto,US,America,Chicago
434,434,31.762119293,-95.63079071,72890 Wright Groves Apt. 423,Palestine,US,America,Chicago
435,435,42.168079376,-88.428138733,04883 Gina Parkways Suite 180,Huntley,US,America,Chicago
436,436,47.762321472,-122.20539856,7157 Payne Locks Suite 050,Bothell,US,America,Los_Angeles
437,437,42.358428955,-71.059768677,057 Davidson Mill Apt. 184,Boston,US,America,New_York
438,438,44.7394104,-93.125770569,7762 Clark Track Suite 670,Rosemount,US,America,Chicago
439,439,46.092731476,-88.642349243,4388 Courtney Villages Suite 422,Iron River,US,America,Menominee
440,440,33.08013916,-83.23210144,542 Deborah Park Apt. 279,Milledgeville,US,America,New_York
441,441,44.990119934,-123.02620697,65103 Jones Hollow Apt. 323,Keizer,US,America,Los_Angeles
442,442,26.189239502,-98.155288696,5315 Nicholas Manor,San Juan,US,America,Chicago
443,443,41.720588684,-87.701721191,714 Howard Walk Suite 656,Evergreen Park,US,America,Chicago
444,444,41.503429413,-74.010421753,9146 Bryan Land,Newburgh,US,America,New_York
445,445,33.950149536,-118.039169312,7399 Amanda Flats Suite 324,South Whittier,US,America,Los_Angeles
446,446,26.917560577,-82.078422546,90777 Coleman Track,Punta Gorda Isles,US,America,New_York
447,447,40.810001373,-73.962501526,73080 Gilmore Loaf Suite 759,Morningside Heights,US,America,New_York
448,448,47.380931854,-122.234840393,949 Smith Wall Apt. 932,Kent,US,America,Los_Angeles
449,449,43.100898743,-75.232658386,50177 Stephanie Pine Apt. 161,Utica,US,America,New_York
450,450,33.764461517,-117.793937683,2616 Donna Mountains,North Tustin,US,America,Los_Angeles
451,451,35.250640869,-91.736251831,39355 Kenneth Harbors,Searcy,US,America,Chicago
452,452,33.08013916,-83.23210144,3145 Clifford Mill Apt. 077,Milledgeville,US,America,New_York
453,453,39.717338562,-74.969329834,272 Taylor Plains Suite 510,Sicklerville,US,America,New_York
454,454,41.478919983,-87.45475769,2257 Morgan Trafficway,Schererville,US,America,Chicago
455,455,33.08013916,-83.23210144,331 Roberson Falls Apt. 056,Milledgeville,US,America,New_York
456,456,40.677051544,-73.89125061,9906 Leslie Manors Suite 325,Cypress Hills,US,America,New_York
457,457,42.933689117,-72.278137207,9937 Robin Flat,Keene,US,America,New_York
458,458,37.717151642,-122.404327393,8122 Mary Corners Suite 860,Visitacion Valley,US,America,Los_Angeles
459,459,26.189239502,-98.155288696,0164 Ramirez Avenue Apt. 753,San Juan,US,America,Chicago
460,460,40.557598114,-74.284591675,0163 Nelson Trail Apt. 281,Woodbridge,US,America,New_York
461,461,29.845760345,-90.106742859,953 Brian Bypass Apt. 351,Estelle,US,America,Chicago
462,462,31.845680237,-102.367637634,6848 Daniel Locks Apt. 206,Odessa,US,America,Chicago
463,463,33.544281006,-84.233810425,838 Ann Hills Apt. 225,Stockbridge,US,America,New_York
464,464,40.557598114,-74.284591675,4074 Angela Common,Woodbridge,US,America,New_York
465,465,27.718090057,-82.351760864,77521 Nancy Ranch,Sun City Center,US,America,New_York
466,466,36.910228729,-121.756889343,04272 John Forges,Watsonville,US,America,Los_Angeles
467,467,35.614521027,-88.813949585,1067 Dave Brook,Jackson,US,America,Chicago
468,468,28.151119232,-82.461479187,742 Margaret Mews Suite 460,Lutz,US,America,New_York
469,469,31.845680237,-102.367637634,1493 Tina Pine Suite 120,Odessa,US,America,Chicago
470,470,39.717338562,-74.969329834,7857 Denise Fords Suite 757,Sicklerville,US,America,New_York
471,471,33.72069931,-116.216766357,9376 Eric Highway Suite 690,Indio,US,America,Los_Angeles
472,472,38.060840607,-97.929771423,08716 Mckay Fall,Hutchinson,US,America,Chicago
473,473,36.065231323,-119.016769409,101 Savage Park Apt. 786,Porterville,US,America,Los_Angeles
474,474,29.538850784,-95.447441101,901 Hopkins Walks,Fresno,US,America,Chicago
475,475,33.352828979,-111.789031982,409 Kenneth Light Apt. 951,Gilbert,US,America,Phoenix
476,476,25.679269791,-80.317268372,3013 Sanders Roads,Kendall,US,America,New_York
477,477,41.843639374,-87.712547302,990 Mueller Ford,South Lawndale,US,America,Chicago
478,478,32.915599823,-117.143920898,215 Elizabeth Lock Suite 453,Mira Mesa,US,America,Los_Angeles
479,479,41.854198456,-87.665611267,215 Hall Track,Lower West Side,US,America,Chicago
480,480,39.575820923,-105.112213135,94374 Bobby Mews,Ken Caryl,US,America,Denver
481,481,40.723709106,-73.950973511,8340 Neal Haven,Greenpoint,US,America,New_York
482,482,28.151119232,-82.461479187,593 Martha Mills Suite 288,Lutz,US,America,New_York
483,483,35.882640839,-80.081993103,262 Parrish Bypass Suite 644,Thomasville,US,America,New_York
484,484,38.963718414,-76.99080658,619 Stevens Cliffs,Chillum,US,America,New_York
485,485,35.250640869,-91.736251831,455 Romero Streets,Searcy,US,America,Chicago
486,486,45.160240173,-93.088829041,552 Dawn Plain Apt. 122,Lino Lakes,US,America,Chicago
487,487,40.810001373,-73.962501526,30954 Cain Stream,Morningside Heights,US,America,New_York
488,488,32.500701904,-94.740493774,822 Brady Squares,Longview,US,America,Chicago
489,489,40.245368958,-75.649627686,419 Daniel Trail Apt. 754,Pottstown,US,America,New_York
490,490,47.380931854,-122.234840393,386 Ramirez Street,Kent,US,America,Los_Angeles
491,491,39.320110321,-76.515518188,834 Brown Wall Suite 723,Rosedale,US,America,New_York
492,492,29.651630402,-82.324829102,20865 Tiffany Island,Gainesville,US,America,New_York
493,493,40.605381012,-73.755126953,20074 Chandler Brooks,Far Rockaway,US,America,New_York
494,494,41.854198456,-87.665611267,56284 Wright Club,Lower West Side,US,America,Chicago
495,495,43.165470123,-77.700660706,5660 Middleton Shore Apt. 102,Gates-North Gates,US,America,New_York
496,496,39.960971832,-75.608039856,121 Baker Loaf Suite 309,West Chester,US,America,New_York
497,497,40.659950256,-111.996330261,7348 Long Circles,Kearns,US,America,Denver
498,498,39.960971832,-75.608039856,6553 Kevin Fields Apt. 368,West Chester,US,America,New_York
499,499,33.931129456,-117.548660278,658 Megan Hills Apt. 543,Norco,US,America,Los_Angeles
500,500,40.659950256,-111.996330261,380 Moore Park Apt. 046,Kearns,US,America,Denver
501,501,20.889530182,-156.474319458,13990 Cook Village,Kahului,US,America,Honolulu
502,502,34.256278992,-78.044708252,79523 William Ranch Apt. 477,Leland,US,America,New_York
503,503,28.151119232,-82.461479187,540 Brown Way,Lutz,US,America,New_York
504,504,42.970859528,-82.424911499,36540 Mills Summit,Port Huron,US,America,Detroit
505,505,38.963718414,-76.99080658,79662 Sandra Club,Chillum,US,America,New_York
506,506,39.45621109,-77.963890076,61770 Gonzalez Flat,Martinsburg,US,America,New_York
507,507,36.2082901,-115.983909607,64315 Matthew Neck,Pahrump,US,America,Los_Angeles
508,508,32.500701904,-94.740493774,957 Hopkins Corner,Longview,US,America,Chicago
509,509,34.256278992,-78.044708252,70688 Jorge Causeway Suite 707,Leland,US,America,New_York
510,510,31.762119293,-95.63079071,82278 Jennifer Rapid Apt. 620,Palestine,US,America,Chicago
511,511,40.557598114,-74.284591675,3720 Anna Fords,Woodbridge,US,America,New_York
512,512,44.7394104,-93.125770569,3336 Richard Haven Apt. 205,Rosemount,US,America,Chicago
513,513,40.567539215,-89.640663147,379 Evans Estate,Pekin,US,America,Chicago
514,514,43.100898743,-75.232658386,132 Watson Cliffs,Utica,US,America,New_York
515,515,25.679269791,-80.317268372,0808 Amanda Lakes,Kendall,US,America,New_York
516,516,41.167041779,-73.204826355,532 Kevin Parkways Apt. 636,Bridgeport,US,America,New_York
517,517,33.509208679,-111.899032593,37918 Michele Pass,Scottsdale,US,America,Phoenix
518,518,20.889530182,-156.474319458,316 Jasmine Ramp,Kahului,US,America,Honolulu
519,519,28.151119232,-82.461479187,43119 Austin Mews Suite 189,Lutz,US,America,New_York
520,520,32.540439606,-82.903747559,055 Lucero Roads Suite 981,Dublin,US,America,New_York
521,521,39.08367157,-84.508552551,966 Clark Lodge Suite 837,Covington,US,America,New_York
522,522,40.810001373,-73.962501526,69881 Autumn Village Apt. 592,Morningside Heights,US,America,New_York
523,523,41.66394043,-83.555206299,38892 Cruz Ville Apt. 899,Toledo,US,America,New_York
524,524,32.915599823,-117.143920898,00310 Davis Flat,Mira Mesa,US,America,Los_Angeles
525,525,47.64994812,-117.239906311,049 Simmons Crest Apt. 433,Opportunity,US,America,Los_Angeles
526,526,44.990119934,-123.02620697,44415 Adam Circles,Keizer,US,America,Los_Angeles
527,527,32.525150299,-93.750183105,849 Kim Squares Apt. 742,Shreveport,US,America,Chicago
528,528,41.720588684,-87.701721191,40114 Short Street Apt. 645,Evergreen Park,US,America,Chicago
529,529,28.900539398,-81.263671875,3470 Lindsey Creek,Deltona,US,America,New_York
530,530,41.753379822,-86.110839844,804 Hudson Hills Suite 886,Granger,US,America,Indiana/Indianapolis
531,531,32.351261139,-95.301063538,0144 Hardin Prairie,Tyler,US,America,Chicago
532,532,41.167041779,-73.204826355,525 John Lock Apt. 152,Bridgeport,US,America,New_York
533,533,35.882640839,-80.081993103,11136 Jones Ramp Suite 082,Thomasville,US,America,New_York
534,534,43.914520264,-69.965332031,568 Crawford Mission,Brunswick,US,America,New_York
535,535,34.096679688,-117.719779968,710 Chambers Mews Apt. 429,Claremont,US,America,Los_Angeles
536,536,43.610618591,-72.972610474,4945 Diane Bridge Suite 207,Rutland,US,America,New_York
537,537,33.448719025,-86.787773132,1183 Stephen Prairie Suite 402,Vestavia Hills,US,America,Chicago
538,538,40.723709106,-73.950973511,4452 Robinson Highway,Greenpoint,US,America,New_York
539,539,34.216388702,-119.037597656,64189 Mathews Expressway,Camarillo,US,America,Los_Angeles
540,540,31.124059677,-97.903083801,7746 Shepard Plains,Copperas Cove,US,America,Chicago
541,541,45.040798187,-93.263000488,03551 Walsh Harbor Apt. 733,Columbia Heights,US,America,Chicago
542,542,41.850589752,-87.882003784,134 Garrett Curve,Westchester,US,America,Chicago
543,543,40.659950256,-111.996330261,2551 Peterson Unions Suite 426,Kearns,US,America,Denver
544,544,44.7394104,-93.125770569,861 Rogers Forges,Rosemount,US,America,Chicago
545,545,35.250640869,-91.736251831,5659 Kirby Island,Searcy,US,America,Chicago
546,546,33.722549438,-116.376968384,4690 Harris Walk Suite 309,Palm Desert,US,America,Los_Angeles
547,547,44.990119934,-123.02620697,242 Scott Shoal,Keizer,US,America,Los_Angeles
548,548,43.540721893,-116.563461304,3605 Whitney Shoals Suite 996,Nampa,US,America,Boise
549,549,20.889530182,-156.474319458,201 Bobby Ways,Kahului,US,America,Honolulu
550,550,41.843639374,-87.712547302,764 Price Rest,South Lawndale,US,America,Chicago
551,551,40.245368958,-75.649627686,15930 Andrew Lodge Suite 335,Pottstown,US,America,New_York
552,552,39.334270477,-76.439407349,986 Turner Mills Apt. 986,Middle River,US,America,New_York
553,553,33.036991119,-117.291976929,043 Jordan Mission,Encinitas,US,America,Los_Angeles
554,554,34.216388702,-119.037597656,9928 Leach Cove Apt. 182,Camarillo,US,America,Los_Angeles
555,555,45.494281769,-122.867050171,407 James Stream Apt. 320,Aloha,US,America,Los_Angeles
556,556,39.091121674,-94.415512085,0218 Daniel Causeway,Independence,US,America,Chicago
557,557,36.610328674,-88.314758301,668 Lewis Hill,Murray,US,America,Chicago
558,558,42.527870178,-70.928657532,799 Lewis Springs Apt. 352,Peabody,US,America,New_York
559,559,40.273700714,-76.884422302,07210 John Crest Apt. 384,Harrisburg,US,America,New_York
560,560,33.72069931,-116.216766357,45616 Jessica Plaza Suite 695,Indio,US,America,Los_Angeles
561,561,32.915599823,-117.143920898,10723 Duncan Corner,Mira Mesa,US,America,Los_Angeles
562,562,36.910228729,-121.756889343,633 David Estate Suite 987,Watsonville,US,America,Los_Angeles
563,563,41.850589752,-87.882003784,85010 Evans Camp Apt. 155,Westchester,US,America,Chicago
564,564,43.914520264,-69.965332031,35686 Mike Corners,Brunswick,US,America,New_York
565,565,30.177459717,-81.387580872,03190 Brenda Circles,Palm Valley,US,America,New_York
566,566,47.494300842,-122.240921021,49623 Darlene Vista,Bryn Mawr-Skyway,US,America,Los_Angeles
567,567,36.2082901,-115.983909607,937 Payne Islands,Pahrump,US,America,Los_Angeles
568,568,34.639148712,-120.457939148,4907 Ryan Run,Lompoc,US,America,Los_Angeles
569,569,34.258071899,-88.70464325,5465 Crystal Brook Suite 251,Tupelo,US,America,Chicago
570,570,42.168079376,-88.428138733,385 Madeline Dam Suite 621,Huntley,US,America,Chicago
571,571,42.425098419,-71.066162109,565 Christopher Canyon Suite 920,Malden,US,America,New_York
572,572,32.540439606,-82.903747559,466 Flowers Neck,Dublin,US,America,New_York
573,573,29.651630402,-82.324829102,028 Lang Garden,Gainesville,US,America,New_York
574,574,40.273700714,-76.884422302,6179 Chapman Turnpike,Harrisburg,US,America,New_York
575,575,45.040798187,-93.263000488,03239 Matthew Trail Suite 459,Columbia Heights,US,America,Chicago
576,576,34.096111298,-118.105827332,378 Brian Ferry,San Gabriel,US,America,Los_Angeles
577,577,36.610328674,-88.314758301,78643 Zachary Mountain Suite 945,Murray,US,America,Chicago
578,578,41.503429413,-74.010421753,083 Huff Extensions,Newburgh,US,America,New_York
579,579,37.608760834,-77.373306274,12244 Leah Garden Apt. 558,Mechanicsville,US,America,New_York
580,580,33.544281006,-84.233810425,48385 Velazquez Isle,Stockbridge,US,America,New_York
581,581,41.850589752,-87.882003784,97657 Lisa Court,Westchester,US,America,Chicago
582,582,26.189239502,-98.155288696,461 Russell Isle,San Juan,US,America,Chicago
583,583,41.807529449,-87.656440735,069 Anthony Ranch Suite 210,New City,US,America,Chicago
584,584,27.718090057,-82.351760864,2667 Chandler Ridges Apt. 498,Sun City Center,US,America,New_York
585,585,42.933689117,-72.278137207,53277 William Track Suite 643,Keene,US,America,New_York
586,586,42.527870178,-70.928657532,351 Mary Drives Apt. 487,Peabody,US,America,New_York
587,587,33.522529602,-117.707550049,942 Breanna Camp,Laguna Niguel,US,America,Los_Angeles
588,588,36.910228729,-121.756889343,4641 Aaron Prairie Apt. 380,Watsonville,US,America,Los_Angeles
589,589,33.722549438,-116.376968384,35825 Hall Fields,Palm Desert,US,America,Los_Angeles
590,590,34.639148712,-120.457939148,38443 Stephen Place Suite 524,Lompoc,US,America,Los_Angeles
591,591,47.380931854,-122.234840393,2623 Nathaniel Village Suite 154,Kent,US,America,Los_Angeles
592,592,47.925258636,-97.032852173,93041 Rogers Mall,Grand Forks,US,America,Chicago
593,593,42.553081512,-87.933410645,0488 Watson Mountains Apt. 830,Pleasant Prairie,US,America,Chicago
594,594,38.544910431,-121.740516663,01386 Shaw Course,Davis,US,America,Los_Angeles
595,595,34.096679688,-117.719779968,796 Kimberly Mills Suite 139,Claremont,US,America,Los_Angeles
596,596,40.567539215,-89.640663147,8446 Rodriguez Club Suite 323,Pekin,US,America,Chicago
597,597,42.241130829,-88.316200256,187 Joseph Bypass Suite 949,Crystal Lake,US,America,Chicago
598,598,42.5834198,-71.8022995,3009 Kara Ranch Apt. 395,Fitchburg,US,America,New_York
599,599,26.684509277,-80.667556763,2636 Linda Grove Apt. 429,Belle Glade,US,America,New_York
600,600,41.558151245,-73.051498413,976 Wyatt Burg,Waterbury,US,America,New_York
601,601,41.577209473,-93.711326599,13214 Ruiz Run Apt. 235,West Des Moines,US,America,Chicago
602,602,42.168079376,-88.428138733,2377 Phillip Ways,Huntley,US,America,Chicago
603,603,30.542699814,-97.546669006,046 Bridges Cape,Hutto,US,America,Chicago
604,604,43.914520264,-69.965332031,281 Clark Street,Brunswick,US,America,New_York
605,605,36.910228729,-121.756889343,0419 Clark Landing Apt. 271,Watsonville,US,America,Los_Angeles
606,606,39.320110321,-76.515518188,3965 Aaron Neck Apt. 314,Rosedale,US,America,New_York
607,607,47.925258636,-97.032852173,932 Gordon Hill Suite 168,Grand Forks,US,America,Chicago
608,608,30.542699814,-97.546669006,67625 Boyle Place,Hutto,US,America,Chicago
609,609,29.845760345,-90.106742859,13895 Frank Turnpike Suite 150,Estelle,US,America,Chicago
610,610,36.610328674,-88.314758301,990 Jeffrey Lodge Suite 449,Murray,US,America,Chicago
611,611,40.822319031,-74.159866333,8630 Duncan Pine Apt. 573,Nutley,US,America,New_York
612,612,33.448719025,-86.787773132,684 Potts Haven Suite 910,Vestavia Hills,US,America,Chicago
613,613,38.544910431,-121.740516663,697 Harris Land,Davis,US,America,Los_Angeles
614,614,41.854198456,-87.665611267,269 Michael Fall Suite 500,Lower West Side,US,America,Chicago
615,615,41.481990814,-81.798187256,03992 Pierce Harbors,Lakewood,US,America,New_York
